SECURITIES;ERROR CODE;NUM FLDS;ID_ISIN;CRNCY;PX_CLOSE_DT;PX_LAST;AMT_OUTSTANDING;SP_EFF_DT;RTG_SP;RTG_SP_LT_LC_ISS_CRED_RTG_DT;RTG_SP_LT_LC_ISSUER_CREDIT;FITCH_EFF_DT;RTG_FITCH_LT_ISSUER_DFLT_RTG_DT;RTG_FITCH;RTG_FITCH_LT_ISSUER_DEFAULT;RTG_FITCH_SEN_UNSEC_RTG_DT;RTG_FITCH_SEN_UNSECURED;MOODY_EFF_DT;RTG_MOODY_LONG_TERM_DATE;RTG_MOODY;RTG_MOODY_LONG_TERM;RTG_MDY_ISSUER_RTG_DT;RTG_MDY_ISSUER;RTG_MDY_SEN_UNSECURED_DEBT;PX_BID;PX_ASK;PREV_CPN_DT;MTG_FACTOR_SET_DT;DAYS_ACC;DUR_ADJ_ASK;DUR_ADJ_BID;DUR_ADJ_MID;OAS_SPREAD_MID;OAS_SPREAD_BID;OAS_SPREAD_ASK;MTG_LIFE_FLOOR;MTG_LIFE_CAP;DEFAULT_PERCENT;MTG_WACPN;NXT_CPN_DT;CPN;PX_YEST_CLOSE;YLD_YTM_MID;PX_YEST_DT;HIGH_52WEEK;HIGH_DT_52WEEK;LOW_52WEEK;LOW_DT_52WEEK;CV_START_DT;CV_CNVS_PX;YLD_YTM_BID;YLD_YTM_ASK;PREVIOUS_TOTAL_VOLUME;CUR_MKT_CAP;PX_VOLUME;TURNOVER;VOLATILITY_30D;VOLATILITY_90D;VOLATILITY_360D;EQY_FLOAT;EQY_SH_OUT;REL_INDEX;ROBECOSAM_TOTAL_STBLY_RANK;ENVIRONMENTAL_SCORE;SOCIAL_SCORE;GOVERNANCE_SCORE;EARN_YLD_HIST;BDVD_NEXT_EST_EX_DT;BDVD_PROJ_DIV_AMT;DVD_SH_LAST;FUND_TOTAL_ASSETS;FUND_CLASS_ASSETS
ZN214182     Corp;0;51;FR001400DAO4;EUR;04/05/2023;103.713000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.386000  ;104.040000  ;15/11/2022; ;175  ;3.292  ;3.285  ;3.288  ;175.371  ;184.542  ;166.234  ; ; ; ; ;15/05/2023;5.375000  ;103.713000  ;4.348  ;04/05/2023;105.290000  ;03/02/2023;100.590000  ;09/11/2022; ; ;4.436  ;4.259  ;0  ;;;;;;;;;;;;;;;;;;;
ZN215517     Corp;0;51;DE000A30VT97;EUR;04/05/2023;92.554000  ;1250000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;23/09/2021;N.A.;BBB+;23/09/2021;A-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;91.872000  ;93.236000  ;30/04/2023; ;9  ;3.677  ;3.657  ;3.667  ; ; ; ; ; ; ; ;30/04/2024;10.000000  ;92.554000  ;10.753  ;04/05/2023;109.565000  ;03/02/2023;81.356000  ;24/03/2023; ; ;10.833  ;10.674  ;0  ;;;;;;;;;;;;;;;;;;;
ZN245331     Corp;0;51;XS2555420103;EUR;04/05/2023;102.805000  ;1000000000.00  ;N.A.;N.A.;N.A.;N.A.;09/11/2022;17/12/2021;BBB-;BBB;17/12/2021;BBB;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;102.571000  ;103.039000  ;15/11/2022; ;175  ;3.058  ;3.053  ;3.055  ; ; ; ; ; ; ; ;15/11/2023;5.850000  ;102.805000  ;5.208  ;04/05/2023;105.505000  ;02/02/2023;100.616000  ;10/11/2022; ; ;5.266  ;5.149  ;0  ;;;;;;;;;;;;;;;;;;;
ZN290540     Corp;0;51;US058498AY23;USD;03/05/2023;103.803000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;06/05/2019;N.A.;WD;06/05/2019;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.803000  ;103.803000  ;01/01/2023; ;128  ;3.032  ;3.032  ;3.032  ;135.582  ;135.582  ;135.582  ; ; ; ; ;01/07/2023;6.875000  ;103.803000  ;5.960  ;04/05/2023;105.291000  ;02/02/2023;99.625000  ;10/11/2022; ; ;5.960  ;5.960  ;2727  ;;;;;;;;;;;;;;;;;;;
ZN407151     Corp;0;51;DE000A3LBGG1;EUR;04/05/2023;100.974000  ;600000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;100.854000  ;101.094000  ;22/11/2022; ;168  ;2.262  ;2.260  ;2.261  ;99.736  ;104.794  ;94.683  ; ; ; ; ;22/11/2023;4.125000  ;100.974000  ;3.708  ;04/05/2023;101.527000  ;20/03/2023;98.932000  ;02/01/2023; ; ;3.758  ;3.658  ;0  ;;;;;;;;;;;;;;;;;;;
ZN537692     Corp;0;51;FR001400E7J5;EUR;04/05/2023;99.163000  ;1000000000.00  ;N.A.;N.A.;N.A.;N.A.;22/11/2022;23/05/2017;AA-;A+;30/03/2020;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;98.994000  ;99.331000  ;28/11/2022; ;162  ;3.808  ;3.804  ;3.806  ;111.009  ;115.334  ;106.693  ; ; ; ; ;28/07/2023;3.375000  ;99.163000  ;3.592  ;04/05/2023;101.047000  ;07/12/2022;96.506000  ;20/03/2023; ; ;3.636  ;3.548  ;0  ;;;;;;;;;;;;;;;;;;;
ZN539213     Corp;0;51;XS2559580548;EUR;04/05/2023;101.443000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;22/11/2022;29/07/2016;BBB-;BBB-;29/07/2016;BBB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;101.262000  ;101.623000  ;28/11/2022; ;162  ;2.701  ;2.697  ;2.699  ;111.524  ;117.878  ;105.182  ; ; ; ; ;28/05/2023;4.250000  ;101.443000  ;3.741  ;04/05/2023;101.888000  ;20/03/2023;98.360000  ;30/12/2022; ; ;3.804  ;3.678  ;0  ;;;;;;;;;;;;;;;;;;;
ZN539214     Corp;0;51;XS2559501429;EUR;04/05/2023;103.627000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;22/11/2022;29/07/2016;BBB-;BBB-;29/07/2016;BBB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.277000  ;103.976000  ;28/11/2022; ;162  ;5.241  ;5.231  ;5.236  ;186.347  ;192.489  ;180.226  ; ; ; ; ;28/11/2023;5.000000  ;103.627000  ;4.348  ;04/05/2023;104.751000  ;19/01/2023;96.893000  ;30/12/2022; ; ;4.409  ;4.287  ;0  ;;;;;;;;;;;;;;;;;;;
ZN548538     Corp;0;51;US03938LBE39;USD;04/05/2023;105.070000  ;1200000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;24/05/2022;N.A.;WD;24/05/2022;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;105.070000  ;105.070000  ;29/11/2022; ;160  ;3.758  ;3.758  ;3.758  ;186.199  ;186.199  ;186.199  ; ; ; ; ;29/05/2023;6.550000  ;105.070000  ;5.282  ;04/05/2023;107.410000  ;06/04/2023;99.707000  ;30/11/2022; ; ;5.282  ;5.282  ;3933  ;;;;;;;;;;;;;;;;;;;
ZN568156     Corp;0;51;FR001400EA16;EUR;04/05/2023;100.735000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;100.478000  ;100.991000  ;28/11/2022; ;162  ;3.292  ;3.286  ;3.289  ;260.619  ;267.948  ;253.300  ; ; ; ; ;28/05/2023;5.375000  ;100.735000  ;5.170  ;04/05/2023;102.514000  ;02/02/2023;97.179000  ;02/01/2023; ; ;5.241  ;5.098  ;0  ;;;;;;;;;;;;;;;;;;;
ZN594511     Corp;0;51;XS2560415965;EUR;04/05/2023;103.872000  ;300000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.670000  ;104.073000  ;07/12/2022; ;153  ;3.795  ;3.791  ;3.793  ;139.782  ;144.702  ;134.872  ; ; ; ; ;07/12/2023;4.875000  ;103.872000  ;3.929  ;04/05/2023;103.949000  ;04/05/2023;100.172000  ;28/12/2022; ; ;3.977  ;3.882  ;0  ;;;;;;;;;;;;;;;;;;;
ZN700621     Corp;0;51;FR001400EFQ6;EUR;04/05/2023;97.863000  ;1000000000.00  ;N.A.;N.A.;N.A.;N.A.;28/12/2022;02/03/2022;BBB-;BBB+;02/03/2022;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;97.362000  ;98.363000  ;06/12/2022; ;154  ;4.118  ;4.104  ;4.111  ; ; ; ; ; ; ; ;06/12/2023;7.500000  ;97.863000  ;7.869  ;04/05/2023;104.497000  ;03/02/2023;97.080000  ;20/03/2023; ; ;7.909  ;7.830  ;0  ;;;;;;;;;;;;;;;;;;;
ZN753776     Corp;0;51;XS2566291865;EUR;04/05/2023;92.398000  ;450000000.00  ;N.A.;N.A.;N.A.;N.A.;16/12/2022;29/06/2017;BB;BB;29/06/2017;BB;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;91.683000  ;93.112000  ;15/03/2023; ;54  ;3.719  ;3.704  ;3.711  ;887.755  ;908.359  ;867.339  ; ; ; ; ;15/09/2023;9.250000  ;92.398000  ;11.323  ;04/05/2023;104.011000  ;06/02/2023;92.398000  ;04/05/2023; ; ;11.529  ;11.118  ;0  ;;;;;;;;;;;;;;;;;;;
ZN770821     Corp;0;51;FR001400EJI5;EUR;04/05/2023;99.013000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;07/12/2022;19/05/2022;BB;BB;19/05/2022;BB;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;98.628000  ;99.397000  ;12/12/2022; ;148  ;3.509  ;3.500  ;3.505  ;309.998  ;320.874  ;299.109  ; ; ; ; ;14/06/2023;5.375000  ;99.013000  ;5.652  ;04/05/2023;101.638000  ;16/01/2023;95.907000  ;20/03/2023; ; ;5.761  ;5.544  ;0  ;;;;;;;;;;;;;;;;;;;
ZN882097     Corp;0;51;XS2541618299;EUR;04/05/2023;95.491000  ;415000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;94.991000  ;95.990000  ;15/03/2023; ;54  ;4.720  ;4.706  ;4.713  ;751.187  ;762.191  ;740.208  ; ; ; ; ;15/09/2023;9.000000  ;95.491000  ;9.951  ;04/05/2023;97.738000  ;13/01/2023;93.046000  ;20/03/2023; ; ;10.061  ;9.842  ;0  ;;;;;;;;;;;;;;;;;;;
ZN977283@GSSD Corp;0;51;XS2552827862;EUR;03/05/2023;99.390000  ;2500000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;15/12/2011;N.A.;A;15/12/2011;A;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;99.390000  ;100.390000  ;22/12/2022; ;137  ;.607  ;.601  ;.604  ;182.285  ;264.747  ;100.564  ; ; ; ; ;23/12/2023;2.850000  ;99.390000  ;4.775  ;04/05/2023;99.400000  ;03/05/2023;98.650000  ;17/03/2023; ; ;5.608  ;3.951  ;0  ;;;;;;;;;;;;;;;;;;;
ZO210732@GSSD     Corp;0;51;XS2105909860;USD;03/05/2023;89.350000  ;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;25/01/2022;A;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;89.350000  ;90.350000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;89.350000  ; ;04/05/2023;90.300000  ;25/08/2022;88.640000  ;15/11/2022; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
ZO264401 Corp;0;51;FR0013533031;EUR;04/05/2023;93.440000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;93.079000  ;93.800000  ;08/03/2023; ;62  ;4.376  ;4.368  ;4.372  ;182.056  ;190.668  ;173.481  ; ; ; ; ;08/03/2024;2.750000  ;93.440000  ;4.280  ;04/05/2023;95.143000  ;02/06/2022;83.875000  ;02/01/2023; ; ;4.368  ;4.193  ;0  ;;;;;;;;;;;;;;;;;;;
ZO388247     Corp;0;51;XS2229875989;EUR;03/05/2023;95.958000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;10/09/2020;07/05/2020;BB+;BB+;07/05/2020;BB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;95.596000  ;96.320000  ;15/09/2022; ;236  ;2.151  ;2.144  ;2.148  ;236.215  ;253.012  ;219.497  ; ; ; ; ;15/09/2023;3.250000  ;95.958000  ;5.108  ;04/05/2023;98.313000  ;15/08/2022;84.017000  ;27/12/2022; ; ;5.280  ;4.936  ;0  ;;;;;;;;;;;;;;;;;;;
ZO433836     Corp;0;51;USJ57160DX83;USD;28/04/2023;93.898000  ;1500000000.00  ;N.A.;N.A.;N.A.;N.A.;26/04/2023;26/04/2023;BBB-;BBB-;26/04/2023;BBB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;93.898000  ;93.898000  ;17/03/2023; ;52  ;2.197  ;2.197  ;2.197  ;266.294  ;266.294  ;266.294  ; ; ; ; ;17/09/2023;3.522000  ;93.898000  ;6.349  ;03/05/2023;97.496000  ;08/06/2022;88.150000  ;20/10/2022; ; ;6.349  ;6.349  ;600  ;;;;;;;;;;;;;;;;;;;
ZO456594 Corp;0;51;XS2231259305;EUR;03/05/2023;82.044000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;02/03/2021;02/03/2021;BBB;BBB-;02/03/2021;BBB;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;81.816000  ;82.272000  ;18/09/2022; ;233  ;6.007  ;6.001  ;6.004  ;134.313  ;138.843  ;129.796  ; ; ; ; ;18/09/2023;.553000  ;82.044000  ;3.781  ;04/05/2023;88.459000  ;02/08/2022;75.569000  ;21/10/2022; ; ;3.827  ;3.735  ;0  ;;;;;;;;;;;;;;;;;;;
ZO479960     Corp;0;51;USP2253TJQ33;USD;03/05/2023;93.840000  ;717384000.00  ;N.A.;N.A.;N.A.;N.A.;13/06/2022;13/06/2022;BB+;BB+;13/06/2022;BB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;93.840000  ;93.840000  ;17/03/2023; ;52  ;5.928  ;5.928  ;5.928  ;266.165  ;266.165  ;266.165  ; ; ; ; ;17/09/2023;5.200000  ;93.840000  ;6.256  ;04/05/2023;96.350000  ;02/02/2023;83.500000  ;15/07/2022; ; ;6.256  ;6.256  ;1600  ;;;;;;;;;;;;;;;;;;;
ZO567594     Corp;0;51;XS2240463674;EUR;04/05/2023;92.065000  ;2350000000.00  ;N.A.;N.A.;N.A.;N.A.;14/12/2020;N.A.;BB;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;91.678000  ;92.452000  ;15/03/2023; ;54  ;3.886  ;3.880  ;3.883  ;364.901  ;375.670  ;354.184  ; ; ; ; ;15/09/2023;4.000000  ;92.065000  ;6.099  ;04/05/2023;94.099000  ;31/05/2022;83.889000  ;30/06/2022; ; ;6.207  ;5.992  ;0  ;;;;;;;;;;;;;;;;;;;
ZO747059 Corp;0;51;XS2232045463;EUR;04/05/2023;87.070000  ;650000000.00  ;N.A.;N.A.;N.A.;N.A.;07/10/2020;29/03/2010;BBB-;BBB-;29/03/2010;BBB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;86.386000  ;87.753000  ;08/10/2022; ;213  ;4.069  ;4.053  ;4.061  ;232.854  ;251.628  ;214.245  ; ; ; ; ;08/10/2023;1.500000  ;87.070000  ;4.818  ;04/05/2023;89.225000  ;05/05/2022;80.486000  ;21/10/2022; ; ;5.010  ;4.627  ;0  ;;;;;;;;;;;;;;;;;;;
ZO839322 Corp;0;51;BE0002735166;EUR;04/05/2023;97.700000  ;200000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;97.154000  ;98.246000  ;23/10/2022; ;198  ;4.065  ;4.052  ;4.059  ;84.905  ;98.288  ;71.607  ; ; ; ; ;23/10/2023;2.750000  ;97.700000  ;3.311  ;04/05/2023;101.887000  ;02/08/2022;94.562000  ;21/10/2022; ; ;3.447  ;3.176  ;0  ;;;;;;;;;;;;;;;;;;;
ZO856173     Corp;0;51;XS2241804462;EUR;03/05/2023;88.262000  ;450000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;87.563000  ;88.960000  ;30/04/2023; ;9  ;4.793  ;4.781  ;4.787  ;403.577  ;420.141  ;387.166  ; ; ; ; ;31/10/2023;3.875000  ;88.262000  ;6.454  ;04/05/2023;91.292000  ;05/05/2022;79.872000  ;06/07/2022; ; ;6.620  ;6.289  ;0  ;;;;;;;;;;;;;;;;;;;
ZO908055     Corp;0;51;XS2242188261;EUR;09/02/2023;103.867000  ;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;03/06/2009;N.A.;WD;03/06/2009;WD;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;103.783000  ;103.951000  ; ; ;24  ;2.603  ;2.602  ;2.602  ; ; ; ; ; ; ; ; ;7.500000  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
ZO908653     Corp;0;51;XS2244837162;EUR;04/05/2023;102.838000  ;425000000.00  ;N.A.;N.A.;N.A.;N.A.;28/07/2022;N.A.;BB-;N.A.;28/07/2022;BB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;102.327000  ;103.348000  ;30/04/2023; ;9  ;.466  ;1.382  ;.463  ;233.999  ;295.785  ;128.951  ; ; ; ; ;31/10/2023;7.500000  ;102.838000  ;6.244  ;04/05/2023;104.668000  ;05/08/2022;98.188000  ;04/07/2022; ; ;6.466  ;6.023  ;0  ;;;;;;;;;;;;;;;;;;;
ZO924656     Corp;0;51;XS2244322082;EUR;03/05/2023;98.437000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;03/02/2021;02/02/2021;BB-;BB-;02/02/2021;BB-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;98.010000  ;98.863000  ;16/02/2023; ;83  ;2.539  ;2.534  ;2.537  ;260.421  ;277.643  ;243.037  ; ; ; ; ;16/08/2023;4.625000  ;98.437000  ;5.236  ;04/05/2023;100.285000  ;03/06/2022;91.659000  ;29/09/2022; ; ;5.405  ;5.067  ;0  ;;;;;;;;;;;;;;;;;;;
ZP079765@SGSN     Corp;0;51;XS2058820577;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
ZP196225     Corp;0;51;SE0013233293;EUR; ;N.A.;3400000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;20/03/2023; ;49  ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ;20/06/2023;9.000000  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
ZP377192     Corp;0;51;USL0178WAH53;USD;02/05/2023;80.875000  ;1200000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;80.875000  ;80.875000  ;15/01/2023; ;114  ;3.894  ;3.894  ;3.894  ;686.137  ;686.137  ;686.137  ; ; ; ; ;15/07/2023;5.000000  ;N.A.;10.238  ;N.A.;90.681000  ;31/05/2022;76.303000  ;08/11/2022; ; ;10.238  ;10.238  ;500  ;;;;;;;;;;;;;;;;;;;
ZP426727     Corp;0;51;FR0013477254;EUR;04/05/2023;93.415000  ;750000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;92.921000  ;93.908000  ;16/01/2023; ;113  ;1.580  ;1.570  ;1.575  ;319.474  ;351.910  ;287.258  ; ; ; ; ;16/01/2024;1.875000  ;93.415000  ;6.084  ;04/05/2023;93.998000  ;07/03/2023;84.275000  ;14/06/2022; ; ;6.419  ;5.752  ;0  ;;;;;;;;;;;;;;;;;;;
ZP450616@GSSD     Corp;0;51;XS2080943199;EUR;03/05/2023;113.142000  ;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;25/01/2022;A;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;113.142000  ;114.142000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;113.142000  ; ;04/05/2023;115.311000  ;27/04/2023;73.731000  ;06/10/2022; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
ZP588070     Corp;0;51;XS2110768525;EUR;04/05/2023;96.285000  ;315000000.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;95.490000  ;97.080000  ;01/02/2023; ;98  ;1.627  ;1.619  ;1.623  ;322.633  ;373.007  ;272.798  ; ; ; ; ;01/08/2023;3.750000  ;96.285000  ;6.042  ;04/05/2023;96.428000  ;15/02/2023;88.542000  ;06/07/2022; ; ;6.549  ;5.542  ;0  ;;;;;;;;;;;;;;;;;;;
ZP659320     Corp;0;51;XS2112973107;EUR;04/05/2023;90.776000  ;500000000.00  ;N.A.;N.A.;N.A.;N.A.;07/02/2022;07/02/2022;BB-;B+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;90.305000  ;91.246000  ;15/02/2023; ;84  ;3.405  ;3.399  ;3.402  ;379.295  ;394.410  ;364.272  ; ; ; ; ;15/08/2023;3.500000  ;90.776000  ;6.294  ;04/05/2023;93.854000  ;02/06/2022;80.690000  ;25/10/2022; ; ;6.446  ;6.144  ;0  ;;;;;;;;;;;;;;;;;;;
ZP751470     Corp;0;51;XS2114146181;EUR;01/03/2023;101.218000  ;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;100.752000  ;101.683000  ; ; ;166  ;1.800  ;1.794  ;1.797  ; ; ; ; ; ; ; ; ;6.625000  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ;N.A.;N.A.;N.A.;;;;;;;;;;;;;;;;;;;
ZP767019 Corp;0;51;FR9347FS9882;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;30/03/2020;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
ZP767019@TRSP Corp;0;51;FR9347FS9882;EUR;04/05/2023;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;30/03/2020;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;32.190000  ;33.190000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;32.190000  ; ;04/05/2023;51.890000  ;16/05/2022;32.010000  ;30/06/2022; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
ZP842944     Corp;0;51;BE6318634548;EUR;04/05/2023;81.244000  ;259290000.00  ;N.A.;N.A.;N.A.;N.A.;05/02/2020;N.A.;B+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;80.317000  ;82.170000  ;21/02/2023; ;78  ;3.178  ;3.162  ;3.170  ;954.661  ;990.261  ;919.549  ; ; ; ; ;21/08/2023;5.750000  ;81.244000  ;12.063  ;04/05/2023;83.706000  ;15/02/2023;65.233000  ;18/07/2022; ; ;12.420  ;11.712  ;0  ;;;;;;;;;;;;;;;;;;;
ZP909544 Corp;0;51;FR9348FS0666;EUR; ;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;30/03/2020;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;N.A.;N.A.;N.A.;N.A.; ;N.A.; ; ; ;N.A.;N.A.; ;;;;;;;;;;;;;;;;;;;
ZP909544@TRSP Corp;0;51;FR9348FS0666;EUR;04/05/2023;N.A.;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;30/03/2020;AA-;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;43.150000  ;44.150000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;43.150000  ; ;04/05/2023;62.710000  ;18/05/2022;35.510000  ;05/07/2022; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
ZP922150@NXED     Corp;0;51;FR0013482643;EUR;04/05/2023;78.890000  ;.00  ;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;78.390000  ;79.390000  ; ; ; ;N.A.;N.A.;N.A.; ; ; ; ; ; ; ; ;0  ;78.890000  ; ;04/05/2023;96.840000  ;02/02/2023;69.770000  ;06/07/2022; ; ; ; ;0  ;;;;;;;;;;;;;;;;;;;
ZP991036 Corp;0;51;XS2114413565;EUR;03/05/2023;91.917000  ;2000000000.00  ;N.A.;N.A.;N.A.;N.A.;12/03/2021;12/03/2021;BBB-;BBB+;12/03/2021;BBB+;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;N.A.;91.522000  ;92.311000  ;01/05/2023; ;8  ;1.663  ;1.655  ;1.659  ; ; ; ; ; ; ; ;01/05/2024;2.875000  ;91.917000  ;6.261  ;04/05/2023;95.749000  ;02/06/2022;87.296000  ;17/10/2022; ; ;6.287  ;6.236  ;0  ;;;;;;;;;;;;;;;;;;;
